,MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,LONG_017,LAT_016
33354,1,23,1965,779,2020,0,6,1,0.0,5,4,21.8,36.3,4,2,27.4,79.9,7.3,7.8,1,1,1,1,0,98041586,31101830
33355,1,23,1966,3004,2020,0,6,1,1996.0,6,6,23.6,39.9,1,19,2.4,10.7,13.3,17.7,0,0,0,1,1,98102446,31044711
33356,1,23,1996,2520,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,1.8,6.7,0.0,26.5,0,0,0,1,1,98094392,31051421
33357,1,23,2002,2542,2020,0,6,1,0.0,7,9,32.7,54.4,1,19,2.4,12.5,27.1,27.7,0,0,0,1,1,98063342,31063423
33358,1,23,2002,2542,2020,0,0,1,0.0,6,5,40.8,68.0,1,2,12.5,49.7,12.1,13.0,1,1,1,1,0,98044390,31070017
33359,1,23,1941,1397,2020,8,6,1,0.0,6,4,24.5,32.7,1,19,3.0,6.4,8.4,8.8,0,0,0,1,1,98112344,31030026
33360,1,23,1959,688,2020,0,6,1,0.0,6,4,31.7,52.6,1,2,12.8,38.1,7.2,7.5,1,1,1,1,0,98124935,31020871
33361,1,23,1959,688,2020,0,6,1,0.0,7,4,31.7,52.6,1,2,12.8,25.3,7.2,7.5,1,1,1,1,0,98132038,31015818
33362,1,23,1955,234,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,3.0,6.7,6.4,9.5,0,0,0,1,1,98061539,31154962
33363,1,23,1965,390,2020,0,6,1,0.0,6,5,23.6,39.0,4,2,27.4,94.5,7.3,7.8,1,1,1,1,0,98070316,31143059
33364,1,23,1965,390,2020,0,0,0,0.0,6,4,23.6,39.9,1,19,1.5,7.0,7.0,9.5,0,0,0,1,1,98065579,31143531
33365,1,23,1962,1086,2020,0,6,1,2004.0,6,6,28.1,48.1,4,2,25.9,128.0,12.0,12.8,1,1,1,1,0,98032198,31070824
33366,1,23,1962,1086,2020,0,6,1,2004.0,7,6,36.3,60.8,1,2,9.8,19.5,12.1,12.8,1,1,1,1,0,98022490,31073433
33367,1,23,1958,190,2020,0,6,1,0.0,6,4,30.8,51.7,1,2,9.1,27.4,6.9,7.5,1,1,1,1,0,98091448,31170957
33368,1,23,1958,190,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.4,0.0,0.0,0,0,0,1,1,98071116,31154642
33369,1,23,1959,233,2020,0,6,1,0.0,7,5,29.9,49.9,1,2,12.2,73.2,7.3,7.5,1,1,1,1,0,98070821,31141235
33370,1,23,1959,233,2020,0,0,0,0.0,6,4,23.6,39.9,1,19,2.7,8.5,6.7,9.5,0,0,0,1,0,98064169,31130209
33371,1,23,1960,233,2020,0,0,0,0.0,6,4,23.6,39.9,1,19,2.7,11.9,6.7,9.5,0,0,0,1,1,98064069,31125180
33372,1,23,1960,233,2020,0,6,1,0.0,6,6,23.6,39.9,1,19,3.0,6.4,8.5,10.8,0,0,0,1,1,98055158,31111368
33373,1,23,1960,233,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,2.7,8.5,6.7,9.5,0,0,0,1,1,98045774,31101718
33374,1,23,1973,441,2020,0,6,1,0.0,6,5,22.7,55.3,5,2,22.9,56.4,7.9,8.6,1,1,1,1,0,98010818,31043681
33375,1,23,2009,520,2012,0,0,2,0.0,7,9,32.7,54.4,5,2,24.4,153.9,13.1,14.0,1,1,1,1,0,98030404,31050465
33376,1,23,1935,3185,2020,0,6,1,1954.0,6,6,23.6,39.9,1,19,2.1,16.5,13.1,13.8,0,0,0,1,1,99335441,31122986
33377,1,23,1935,3185,2020,0,6,1,1954.0,6,6,24.5,32.7,1,19,2.1,9.4,12.9,13.8,0,0,0,1,0,99325170,31121349
33378,1,23,1935,3185,2020,0,0,0,2016.0,6,0,23.6,39.9,1,19,1.8,8.2,0.0,0.0,0,0,0,1,1,99310551,31115813
33379,1,23,1935,3185,2020,0,6,1,1954.0,5,6,20.0,33.6,1,19,3.0,16.8,13.0,13.8,0,0,0,1,0,99305122,31115724
33380,1,23,1935,3185,2020,0,6,1,2016.0,6,9,23.6,39.9,1,19,2.1,9.4,16.9,19.8,0,0,0,1,1,99283131,31113459
33381,1,23,1935,3185,2020,0,6,1,1954.0,6,6,23.6,39.9,1,19,3.0,16.8,13.0,13.8,0,0,0,1,0,99265132,31111447
33382,1,23,1935,3293,2020,0,0,0,2016.0,6,0,24.5,32.7,1,19,2.1,7.3,0.0,0.0,0,0,0,1,0,99262030,31110890
33383,1,23,1935,3293,2020,0,6,1,2016.0,6,9,24.5,32.7,1,19,2.1,11.9,16.9,20.5,0,0,0,1,0,99245512,31105106
33384,1,23,1935,3293,2020,0,6,1,1963.0,6,6,23.6,39.9,1,19,2.4,8.2,13.0,13.8,0,0,0,1,1,99240668,31103719
33385,1,23,1935,3293,2020,0,0,0,1963.0,6,0,24.5,32.7,1,19,3.0,14.3,0.0,0.0,0,0,0,1,1,99232627,31102562
33386,1,23,1934,11565,2020,0,6,1,1963.0,5,4,23.6,39.9,1,19,1.2,7.9,15.9,24.0,0,0,0,1,0,99200787,31072144
33387,1,23,1960,3460,2018,0,6,1,0.0,6,2,37.2,61.7,2,1,14.0,146.3,7.9,10.1,1,1,1,1,0,99203010,31080854
33388,1,23,1971,3425,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,0,99195391,31061716
33389,1,23,1960,6491,2018,0,6,1,0.0,6,2,37.2,61.7,2,1,14.0,146.3,7.9,10.1,1,1,1,1,0,99203539,31080979
33390,1,23,1971,2027,2020,0,6,1,0.0,6,5,25.4,68.0,5,2,27.4,246.9,14.6,15.3,1,1,1,1,0,99161052,31001418
33391,1,23,1933,927,2020,0,6,1,1985.0,7,7,38.1,63.5,1,4,8.5,34.7,12.1,12.9,1,1,1,1,0,99223059,31231156
33392,1,23,1933,1176,2020,0,6,1,1984.0,6,6,40.8,68.0,1,4,8.5,34.7,12.1,12.9,1,1,1,1,0,99223270,31182250
33393,1,23,1937,1656,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,2.1,6.7,12.8,13.6,0,0,0,1,1,99095195,31270448
33394,1,23,1937,1416,2020,0,6,1,1970.0,6,9,33.6,56.2,1,4,9.1,45.7,14.6,15.3,1,1,1,1,0,99104085,31214399
33395,1,23,1963,1656,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,3.0,13.4,13.0,16.9,0,0,0,1,0,99100568,31263186
33396,1,23,1938,1483,2020,0,6,1,1970.0,6,7,23.6,39.9,1,19,2.1,13.1,12.5,18.3,0,0,0,1,1,99150971,31165232
33397,1,23,1938,2141,2020,0,6,1,1996.0,6,9,23.6,39.9,1,19,1.5,7.0,17.8,18.2,0,0,0,1,1,99192685,31101271
33398,1,23,1938,2141,2020,0,6,1,1996.0,6,9,23.6,39.9,1,19,1.5,7.0,15.1,15.5,0,0,0,1,1,99194254,31094921
33399,1,23,1939,5255,2020,0,6,1,0.0,5,5,29.0,48.1,4,2,27.4,82.9,12.2,16.0,1,0,1,1,0,99200523,31081622
33400,1,23,1942,1066,2020,0,6,1,1977.0,6,7,23.6,39.9,1,19,3.0,10.4,12.2,17.5,0,0,0,1,1,99195602,31084566
33401,1,23,1942,1066,2020,0,6,1,1977.0,6,9,23.6,39.9,1,19,1.5,7.0,17.1,17.5,0,0,0,1,1,99185156,31084475
33402,1,23,1942,1527,2020,0,6,1,1977.0,6,9,23.6,39.9,1,19,1.5,6.7,17.1,17.5,0,0,0,1,1,99171059,31090600
33403,1,23,1942,1527,2020,0,0,0,1977.0,6,0,23.6,39.9,1,19,1.8,11.9,0.0,0.0,0,0,0,1,1,99161996,31092957
33404,1,23,1942,1527,2020,0,6,1,1977.0,6,9,23.6,39.9,1,19,1.8,13.7,17.1,17.5,0,0,0,1,1,99155100,31100015
33405,1,23,1942,1527,2020,0,6,1,1977.0,6,8,30.8,50.8,1,1,6.1,30.5,13.4,14.1,1,1,1,1,0,99145093,31110378
33406,1,23,1942,1527,2020,0,6,1,1977.0,6,8,30.8,50.8,1,1,6.1,30.5,13.4,14.1,1,1,1,1,0,99143237,31112349
33407,1,23,1947,1516,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,2.4,7.6,12.8,13.6,0,0,0,1,1,99111717,31140000
33408,1,23,1947,1392,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,1.8,11.9,12.8,13.6,0,0,0,1,0,99072642,31142360
33409,1,23,1947,1392,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,1.8,10.1,12.8,13.6,0,0,0,1,0,99070925,31142354
33410,1,23,1947,1392,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,1.8,7.9,12.8,13.6,0,0,0,1,1,99063949,31142337
33411,1,23,1951,609,2020,0,6,1,1983.0,6,7,24.5,49.0,1,1,7.6,15.2,12.1,12.9,1,1,1,1,0,99360624,30585365
33412,1,23,1951,609,2020,0,6,1,1983.0,6,7,24.5,47.2,1,1,7.6,7.6,12.1,12.8,1,1,1,1,0,99305381,31003392
33413,1,23,1983,609,2020,0,6,1,0.0,7,8,40.8,68.0,1,2,12.2,24.4,12.2,12.9,1,1,1,1,0,99313044,31002329
33414,1,23,1946,100,2020,0,6,1,0.0,5,5,25.4,49.9,1,1,7.6,15.2,7.0,7.7,0,0,1,1,0,99081438,31240903
33415,1,23,1946,100,2020,0,6,1,0.0,5,5,25.4,49.9,1,1,7.6,22.9,7.0,7.7,0,0,1,1,0,99071718,31240849
33416,1,23,1948,191,2020,0,6,1,0.0,6,4,26.3,56.2,1,1,6.1,12.2,6.5,7.1,1,1,1,1,0,99355897,31151573
33417,1,23,1959,100,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,2.4,13.1,10.4,10.8,0,0,0,1,0,99355382,31273609
33418,1,23,1959,146,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,2.4,7.9,10.4,10.8,0,0,0,1,0,99355666,31244049
33419,1,23,1959,146,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,2.4,7.9,6.1,10.8,0,0,0,1,1,99355701,31240781
33420,1,23,1959,146,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,3.0,29.3,7.7,8.3,0,0,0,1,0,99355738,31235508
33421,1,23,1962,100,2020,0,6,1,0.0,6,8,23.6,39.9,1,19,3.0,16.5,9.8,10.2,0,0,0,1,0,99342510,31291096
33422,1,23,1964,191,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,2.4,7.6,7.3,10.2,0,0,0,1,1,99355900,31150663
33423,1,23,1964,120,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,3.0,16.5,9.8,10.2,0,0,0,1,0,99355800,31225422
33424,1,23,1955,191,2020,0,0,0,1963.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,0,99251636,31072758
33425,1,23,1955,1093,2020,0,6,1,1990.0,6,7,32.7,55.3,1,2,9.1,27.4,12.9,13.4,1,1,1,1,0,99212263,31072219
33426,1,23,1959,537,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,3.0,6.7,7.3,12.6,0,0,0,1,1,99345539,31121784
33427,1,23,1959,537,2020,0,6,1,0.0,6,5,29.9,50.8,1,2,12.2,97.5,8.7,9.4,1,1,1,1,0,99345290,31121393
33428,1,23,1963,460,2020,0,6,1,0.0,7,4,28.1,47.2,1,2,9.1,46.3,7.3,7.8,1,1,1,1,0,99235029,31070795
33429,1,23,2001,118,2020,0,6,1,0.0,7,5,32.7,54.4,1,19,2.7,17.7,7.4,7.9,0,0,0,1,1,99345916,31080366
33430,1,23,2001,118,2020,0,6,1,0.0,6,5,32.7,54.4,1,19,2.7,17.7,7.4,7.9,0,0,0,1,0,99345859,31085674
33431,1,23,1958,395,2020,0,6,1,0.0,6,6,40.8,68.0,1,2,9.1,64.9,8.7,9.6,1,1,1,1,0,99351642,31233357
33432,1,23,1958,395,2020,0,6,1,0.0,6,6,40.8,68.0,1,2,9.1,46.3,8.7,9.6,1,1,1,1,0,99350444,31233343
33433,1,23,1958,395,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.1,7.0,0.0,0.0,0,0,0,1,1,99345564,31233333
33434,1,23,1958,395,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,3.0,19.5,13.4,13.8,0,0,0,1,0,99334675,31233255
33435,1,23,1958,395,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,1.8,11.9,0.0,0.0,0,0,0,1,0,99320059,31233135
33436,1,23,1958,395,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.1,9.1,0.0,0.0,0,0,0,1,0,99311769,31233675
33437,1,23,1958,395,2020,0,6,1,0.0,6,5,40.8,68.0,1,2,9.1,74.1,8.4,9.5,1,1,1,1,0,99290711,31235234
33438,1,23,1973,285,2020,0,6,1,0.0,6,7,40.8,68.0,1,2,12.2,36.6,10.4,11.1,1,1,1,1,0,99070669,31255699
33439,1,23,1980,232,2020,0,6,1,0.0,6,5,24.5,32.7,3,11,7.6,27.4,8.4,9.1,1,1,1,1,0,99220919,31232576
33440,1,23,1980,303,2020,0,6,9,0.0,6,5,37.2,62.6,3,11,8.2,17.1,8.3,9.1,1,1,1,1,0,99194403,31232548
33441,1,23,1980,303,2020,0,0,0,0.0,7,5,32.7,45.4,3,11,11.6,11.9,8.2,20.7,1,1,1,1,0,99184293,31234531
33442,1,23,1980,303,2020,0,0,0,0.0,7,5,40.8,68.0,3,11,7.6,15.9,7.9,20.1,1,1,1,1,0,99155109,31253377
33443,1,23,2003,303,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,22.9,45.7,8.3,9.1,1,1,1,1,0,99112151,31254573
33444,1,23,1964,1169,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,3.0,45.7,7.7,8.3,0,0,0,1,1,99193324,31080543
33445,1,23,1949,564,2020,0,6,1,1985.0,7,6,31.7,54.4,1,1,7.6,22.9,10.3,11.0,1,1,1,1,0,99173145,31050687
33446,1,23,1958,1571,2020,0,0,1,2014.0,6,7,29.9,51.7,4,2,27.4,274.3,13.3,14.0,1,1,1,1,0,99123866,31005998
33447,1,23,1958,1571,2020,0,0,0,2014.0,6,0,23.6,39.9,1,19,3.0,7.0,0.0,0.0,0,0,0,1,1,99120946,31002074
33448,1,23,1958,1571,2020,0,0,0,2014.0,6,0,23.6,39.9,1,19,1.5,10.4,0.0,0.0,0,0,0,1,1,99114543,31001292
33449,1,23,1958,1710,2020,0,6,1,2014.0,7,7,31.7,53.5,1,2,12.2,61.0,13.3,14.0,1,1,1,1,0,99100067,31000716
33450,1,23,1966,2261,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,7.0,0.0,0.0,0,0,0,1,1,99085131,30591005
33451,1,23,1966,2261,2020,0,6,1,0.0,6,3,30.8,51.7,1,2,12.2,48.8,8.4,9.5,1,1,1,1,0,99082480,30585003
33452,1,23,1966,2261,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,7.6,0.0,0.0,0,0,0,1,1,99070348,30580061
33453,26,23,2012,100,2013,0,0,1,0.0,8,9,40.8,68.0,5,2,39.3,39.3,12.2,13.2,1,1,1,0,0,99091307,30595896
33454,1,23,1949,100,2020,0,6,1,0.0,6,4,20.9,43.5,1,1,7.6,45.7,5.9,6.5,1,1,1,1,0,99095196,31002085
33455,1,23,1940,171,2020,0,6,1,1951.0,6,5,23.6,39.9,1,19,0.9,6.4,7.9,8.7,0,0,0,1,0,99111439,31191481
33456,1,23,1957,171,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,1.5,10.1,0.0,0.0,0,0,0,1,1,99112224,31190116
33457,1,23,1961,511,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,1,99191100,31124696
33458,1,23,1957,179,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,1.5,6.7,6.1,10.2,0,0,0,1,1,99115592,31142877
33459,1,23,1961,1270,2020,0,6,1,2020.0,6,9,23.6,39.9,1,19,3.0,18.6,14.9,18.7,0,0,0,1,0,99191488,31053668
33460,1,23,1961,1270,2020,0,6,1,2020.0,6,7,23.6,39.9,1,19,3.0,10.1,12.2,18.6,0,0,0,1,1,99182060,31051823
33461,1,23,1961,1270,2020,0,6,1,2016.0,6,6,23.6,39.9,1,19,3.0,6.7,14.9,19.3,0,0,0,1,1,99173718,31050345
33462,1,23,1962,100,2020,0,6,1,0.0,6,8,23.6,39.9,1,19,2.4,7.9,9.8,10.2,0,0,0,1,1,99252771,31230194
33463,1,23,1962,100,2020,0,6,1,0.0,6,6,29.0,47.2,1,2,12.2,36.6,7.3,7.8,1,1,1,1,0,99252825,31221263
33464,1,23,1962,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,7.6,0.0,0.0,0,0,0,1,1,99251248,31213824
33465,1,23,1962,100,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,2.4,7.9,6.1,10.2,0,0,0,1,1,99243608,31200849
33466,1,23,1967,131,2020,0,6,1,0.0,6,6,23.6,39.9,1,19,2.4,7.9,9.1,9.5,0,0,0,1,1,99203412,31114098
33467,1,23,1968,100,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,1.8,11.9,11.0,11.4,0,0,0,1,0,99263893,31110564
33468,1,23,1975,859,2018,0,6,1,0.0,7,5,40.8,68.0,1,2,12.2,36.6,7.9,8.6,1,1,1,1,0,99103661,30591526
33469,1,23,1934,3937,2020,0,0,0,1969.0,6,0,23.6,39.9,1,19,1.2,7.0,0.0,0.0,0,0,0,1,1,98404116,31345197
33470,1,23,1969,3877,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,10.7,0.0,0.0,0,0,0,1,1,98443469,31383345
33471,1,23,1969,3877,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,1.8,8.2,0.0,0.0,0,0,0,1,0,98430383,31371512
33472,1,23,1969,3877,2020,0,6,1,0.0,6,7,27.2,59.9,5,2,18.3,54.9,13.4,14.1,1,1,1,1,0,98422534,31364866
33473,1,23,1969,3937,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,1.8,10.1,0.0,0.0,0,0,0,1,0,98395284,31333484
33474,1,23,1935,4186,2020,0,6,1,1966.0,6,6,36.3,59.9,1,4,8.5,26.2,13.2,13.7,1,1,1,1,0,98385298,31330521
33475,1,23,1935,4186,2020,0,6,1,1966.0,7,6,36.3,59.9,1,4,8.7,43.4,13.2,13.7,1,1,1,1,0,98384570,31330258
33476,1,23,1935,4186,2020,0,0,0,2013.0,6,0,24.5,32.7,1,19,1.5,7.6,0.0,0.0,0,0,0,1,0,98373337,31322755
33477,1,23,1935,4186,2020,0,0,0,1966.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,0,98365674,31320266
33478,1,23,1935,4186,2020,0,0,0,1966.0,6,0,23.6,39.9,1,19,2.4,7.9,0.0,0.0,0,0,0,1,1,98355439,31312025
33479,1,23,1935,4322,2020,0,0,0,2013.0,6,0,23.6,39.9,1,19,2.4,7.6,0.0,0.0,0,0,0,1,0,98343694,31294464
33480,1,23,1966,4322,2020,0,6,1,0.0,7,6,31.7,53.5,1,2,12.8,38.4,12.6,13.5,1,1,1,1,0,98350971,31304931
33481,1,23,1938,2063,2020,0,6,1,1970.0,6,7,23.6,39.9,1,19,2.1,9.4,13.4,18.3,0,0,0,1,1,98323828,31272202
33482,1,23,1938,2063,2020,0,6,1,1970.0,6,7,23.6,39.9,1,19,1.8,10.4,13.4,18.3,0,0,0,1,1,98314363,31272766
33483,1,23,1938,2000,2019,0,6,1,1967.0,6,7,29.9,50.8,3,2,9.1,27.4,13.3,14.1,1,1,1,1,0,98284541,31275062
33484,1,23,1938,2000,2019,0,0,0,2010.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,1,98281425,31275272
33485,1,23,1938,2000,2019,0,6,1,1967.0,6,7,24.5,47.2,3,2,12.2,36.6,13.3,14.1,1,1,1,1,0,98245988,31280963
33486,1,23,1938,1838,2020,0,0,0,1976.0,6,0,23.6,39.9,1,19,2.4,7.9,0.0,0.0,0,0,0,1,0,98230799,31281548
33487,1,23,1938,1963,2020,0,6,1,1976.0,6,8,23.6,39.9,1,19,1.5,8.5,13.4,31.1,0,0,0,1,1,98190818,31282635
33488,1,23,1936,5095,2020,0,0,0,1992.0,6,0,24.5,32.7,1,19,1.2,7.6,0.0,0.0,0,0,0,1,1,98340360,31264894
33489,1,23,1936,2771,2020,0,0,0,1992.0,6,0,23.6,39.9,1,19,1.5,7.0,0.0,0.0,0,0,0,1,1,98325115,31232733
33490,1,23,1936,3425,2019,0,6,1,1993.0,7,9,32.7,54.4,1,4,8.5,43.6,20.6,21.3,1,1,1,1,0,98323817,31231677
33491,1,23,1936,2771,2020,0,0,0,1996.0,6,0,23.6,39.9,1,19,3.0,6.4,0.0,0.0,0,0,0,1,1,98283941,31182172
33492,1,23,1936,2771,2020,0,6,1,1996.0,6,9,23.6,39.9,1,19,2.4,7.6,21.5,22.3,0,0,0,1,1,98283300,31181400
33493,1,23,1958,872,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,1,98304862,31413333
33494,1,23,1958,1069,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,1.5,6.7,12.2,15.6,0,0,0,1,0,98304016,31400949
33495,1,23,1958,875,2020,0,6,1,0.0,6,8,23.6,39.9,1,19,1.8,10.1,12.2,16.6,0,0,0,1,0,98310032,31391623
33496,1,23,1958,875,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,2.7,11.9,16.5,16.9,0,0,0,1,0,98313616,31373978
33497,1,23,1958,1240,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.7,9.1,0.0,0.0,0,0,0,1,0,98335297,31312667
33498,1,23,1958,1240,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,8.2,0.0,0.0,0,0,0,1,1,98340101,31310163
33499,1,23,1958,1240,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.1,7.0,0.0,0.0,0,0,0,1,1,98340080,31302991
33500,1,23,1936,1189,2020,0,6,1,1970.0,6,9,37.2,62.6,1,4,8.5,43.6,14.6,15.3,1,1,1,1,0,98393418,31224299
33501,1,23,1939,1189,2020,0,6,1,1970.0,7,9,38.1,68.0,3,2,15.2,46.3,14.6,15.3,1,1,1,1,0,98401836,31213927
33502,1,23,1939,1189,2020,0,6,1,0.0,5,3,28.1,44.4,3,10,45.7,367.3,7.2,7.9,0,0,0,1,0,98401922,31211378
33503,1,23,1954,984,2020,0,6,1,0.0,5,4,22.7,38.1,4,2,39.6,268.5,7.3,7.8,0,0,1,1,0,98563370,31273074
33504,1,23,1956,435,2020,0,6,1,0.0,5,4,21.8,37.2,4,2,27.4,106.7,7.2,7.8,1,0,0,0,0,98415514,31271935
33505,1,23,1960,300,2020,0,6,1,0.0,7,5,29.9,50.8,1,2,12.2,48.8,8.4,9.1,1,1,1,1,0,98561253,31274794
33506,1,23,1960,300,2020,0,6,1,0.0,7,5,29.9,50.8,1,2,12.2,48.8,8.4,9.1,1,1,1,1,0,98533287,31280075
33507,1,23,1960,300,2020,0,6,1,0.0,7,5,29.9,50.8,1,2,12.2,24.4,8.4,9.1,1,1,1,1,0,98512442,31280247
33508,1,23,1960,300,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,2.4,7.3,13.4,13.8,0,0,0,1,1,98501565,31280004
33509,1,23,1958,142,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,3.0,13.1,6.1,9.5,0,0,0,1,1,98252576,31231539
33510,1,23,1958,100,2020,0,6,1,0.0,6,5,31.7,53.5,1,2,9.1,18.3,6.9,7.5,1,1,1,1,0,98224332,31225035
33511,1,23,1958,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,1,98222419,31225645
33512,1,23,1958,100,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,2.4,7.6,6.7,10.2,0,0,0,1,0,98194474,31230226
33513,1,23,1954,156,2020,0,6,1,0.0,6,4,32.7,63.5,1,1,7.6,22.9,7.1,7.7,1,1,1,1,0,98390565,31385101
33514,1,23,1940,534,2020,0,6,1,1955.0,6,9,24.5,32.7,8,19,2.4,8.5,12.8,13.2,0,0,0,1,1,98400148,31331921
33515,1,23,1964,129,2020,0,6,1,0.0,6,5,23.6,39.0,4,2,27.4,94.5,7.3,7.8,1,1,1,1,0,98442602,31310299
33516,1,23,1950,105,2020,0,6,1,0.0,6,3,28.1,58.0,1,1,7.6,15.2,5.9,6.5,1,1,1,1,0,98283734,31324300
33517,1,23,1953,338,2020,0,6,1,0.0,6,4,31.7,59.9,1,1,7.6,22.9,7.2,7.7,1,1,1,1,0,98331074,31401504
33518,1,23,1956,369,2020,0,6,1,0.0,6,4,32.7,54.4,1,2,9.1,27.4,6.9,7.5,1,1,1,1,0,98270921,31312184
33519,1,23,1956,369,2020,0,6,1,0.0,6,4,32.7,54.4,1,2,9.1,18.3,6.9,7.5,1,1,1,1,0,98262985,31313240
33520,1,23,1970,151,2020,0,6,1,0.0,6,5,33.6,56.2,1,2,12.5,38.1,7.9,8.6,1,1,1,1,0,98360909,31235029
33521,1,23,1930,100,2020,0,6,1,1989.0,6,7,24.5,32.7,1,19,2.4,8.2,8.5,9.8,0,0,0,1,0,98480434,31195241
33522,1,23,1957,100,2020,0,6,1,0.0,7,5,32.7,55.3,1,2,9.1,36.6,6.9,7.5,1,1,1,1,0,98495393,31231512
33523,1,23,1957,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,9.8,0.0,0.0,0,0,0,1,1,98480943,31201428
33524,1,23,1988,194,2020,0,6,1,0.0,7,6,40.8,68.0,1,2,12.2,36.6,8.9,9.8,1,1,1,1,0,98344689,31075117
33525,1,23,1988,194,2020,8,6,1,0.0,6,6,23.6,39.9,1,19,3.0,14.0,9.2,12.9,0,0,0,1,0,98324852,31061319
33526,1,23,2021,258,2019,0,0,1,0.0,7,6,32.7,54.4,5,0,15.2,15.2,9.0,9.8,1,1,1,1,0,98344707,31075198
33527,1,23,1946,1399,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,2.4,8.2,12.9,13.6,0,0,0,1,1,99050877,31142332
33528,1,23,1946,1462,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,1.8,10.4,12.9,13.6,0,0,0,1,1,99034436,31143729
33529,1,23,1946,1462,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,1.8,8.2,12.9,13.6,0,0,0,1,0,99023232,31145554
33530,1,23,1954,2786,2020,0,6,1,1994.0,6,9,23.6,39.9,1,19,3.0,6.7,14.7,16.3,0,0,0,1,1,98562876,31161084
33531,1,23,1954,2494,2020,0,6,1,1994.0,6,9,23.6,39.9,1,19,1.8,8.2,14.5,15.2,0,0,0,1,1,98534588,31141749
33532,1,23,1954,2494,2020,0,6,1,0.0,7,4,36.3,59.9,1,2,9.1,83.2,8.5,9.4,1,1,1,1,0,98493327,31130482
